degree,duration,fitted,fraction,method,n_outcomes,name,ranking_error,uniform_noise,value_error_mean,value_error_std,white_noise
2,0.18848743941634893,True,0.2222222222222222,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.43575418994413406,0.0,0.3176504176017619,0.14195419982595675,0.0
2,0.013107649981975555,True,0.2222222222222222,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4860335195530726,0.0,0.24079234139203715,0.07729702850855588,0.0
2,0.21194632910192013,True,0.2222222222222222,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4692737430167598,0.0,0.32079549782731087,0.12105394175346844,0.0
2,0.05106390547007322,True,0.2222222222222222,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.48044692737430167,0.0,0.31947521095019416,0.12186650366581522,0.0
2,0.21205702982842922,True,0.2222222222222222,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.3854748603351955,0.0,0.27600622801513747,0.09249489720649023,0.0
3,0.40916604921221733,True,0.2222222222222222,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.6871508379888268,0.0,0.4187038129263988,0.20734533593764834,0.0
3,0.3337145568802953,True,0.2222222222222222,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.3687150837988827,0.0,0.34320919789340437,0.15826084424644402,0.0
3,0.3358755698427558,True,0.2222222222222222,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4581005586592179,0.0,0.3695285531237785,0.16798004833376093,0.0
3,0.3170767957344651,True,0.2222222222222222,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5865921787709497,0.0,0.3364056126890764,0.1491452393898852,0.0
3,0.30666904151439667,True,0.2222222222222222,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.39106145251396646,0.0,0.24314139528530176,0.07932817396545902,0.0
2,0.03872883412986994,True,0.2222222222222222,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4748603351955307,0.0,0.27598776973542316,0.08519576400224685,0.0
2,0.21885191276669502,True,0.2222222222222222,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.6368715083798883,0.0,0.32211907717320837,0.11084397411748963,0.0
2,0.19811351411044598,True,0.2222222222222222,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.41899441340782123,0.0,0.3061525638892626,0.1299337954854408,0.0
2,0.1769065521657467,True,0.2222222222222222,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.29608938547486036,0.0,0.33970241789348943,0.14788014818895195,0.0
2,0.14441477041691542,True,0.2222222222222222,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.33519553072625696,0.0,0.2607771979720788,0.08166963134224489,0.0
3,0.2406490808352828,True,0.2222222222222222,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.553072625698324,0.0,0.40280740806089554,0.1532937484312953,0.0
3,0.4548410279676318,True,0.2222222222222222,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.41899441340782123,0.0,0.3656907925160522,0.1740381474664863,0.0
3,0.2733331937342882,True,0.2222222222222222,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.40782122905027934,0.0,0.3225307280792606,0.14227622733646716,0.0
3,0.31549030635505915,True,0.2222222222222222,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.6703910614525139,0.0,0.4293405356288691,0.20166265209598763,0.0
3,0.35156350675970316,True,0.2222222222222222,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4022346368715084,0.0,0.2612927006002589,0.09046517491328036,0.0
2,0.010975785553455353,True,0.3333333333333333,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4972067039106145,0.0,0.3389897712582366,0.14956572219824588,0.0
2,0.011160132475197315,True,0.3333333333333333,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4748603351955307,0.0,0.3975687590146745,0.17854680800733627,0.0
2,0.010983906686306,True,0.3333333333333333,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.46368715083798884,0.0,0.24160860655444724,0.07194357134348171,0.0
2,0.011096849106252193,True,0.3333333333333333,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5139664804469274,0.0,0.2805833026378514,0.10282249067261275,0.0
2,0.0111014973372221,True,0.3333333333333333,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.6201117318435754,0.0,0.2972115072836893,0.10988498334870983,0.0
3,0.01756385527551174,True,0.3333333333333333,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.547486033519553,0.0,0.3729935060664437,0.13100136902167983,0.0
3,0.017315763980150223,True,0.3333333333333333,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.44692737430167595,0.0,0.30874189941633096,0.1083622625548644,0.0
3,0.017504624091088772,True,0.3333333333333333,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.6256983240223464,0.0,0.3824697639209622,0.13303245156423116,0.0
3,0.017561957240104675,True,0.3333333333333333,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.44692737430167595,0.0,0.3724060796569316,0.15442139688214335,0.0
3,0.01769270282238722,True,0.3333333333333333,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5363128491620112,0.0,0.3305115694791754,0.11050688422983221,0.0
2,0.7678987253457308,True,0.3333333333333333,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5083798882681564,0.0,0.3533309668001116,0.14870843732340613,0.0
2,0.7733217161148787,True,0.3333333333333333,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5251396648044693,0.0,0.2910359220019709,0.10541535053117003,0.0
2,0.6543599870055914,True,0.3333333333333333,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4692737430167598,0.0,0.327937539481543,0.14196888108588104,0.0
2,0.6514326948672533,True,0.3333333333333333,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.44692737430167595,0.0,0.2811816535832848,0.11154987568319853,0.0
2,1.401851175352931,True,0.3333333333333333,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.48044692737430167,0.0,0.2927931226877655,0.11543127585112915,0.0
3,2.0690683098509908,True,0.3333333333333333,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.49162011173184356,0.0,0.25960571584845166,0.08078768194552692,0.0
3,1.7896269708871841,True,0.3333333333333333,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5195530726256983,0.0,0.3150239378904701,0.1253835126529099,0.0
3,2.2740925950929523,True,0.3333333333333333,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4972067039106145,0.0,0.33584593387601336,0.14190393015797417,0.0
3,3.210316830314696,True,0.3333333333333333,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.3687150837988827,0.0,0.2544486673574587,0.09103094324592718,0.0
3,1.3607940766960382,True,0.3333333333333333,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.39106145251396646,0.0,0.31916104185675076,0.13543823658314977,0.0
2,1.8194027664139867,True,0.3333333333333333,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.553072625698324,0.0,0.2422477797129473,0.06707229053292164,0.0
2,0.6251669237390161,True,0.3333333333333333,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5977653631284916,0.0,0.2457335626183107,0.0748144235833236,0.0
2,1.459444615058601,True,0.3333333333333333,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4972067039106145,0.0,0.294981836326006,0.11895123971080372,0.0
2,1.7733783377334476,True,0.3333333333333333,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5083798882681564,0.0,0.3129810649999024,0.11792078394416675,0.0
2,0.7375952443107963,True,0.3333333333333333,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4022346368715084,0.0,0.33096102665841093,0.12515754006352114,0.0
3,2.3814044408500195,True,0.3333333333333333,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5698324022346368,0.0,0.3116027789459542,0.1221549450415954,0.0
3,3.0879792077466846,True,0.3333333333333333,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5810055865921788,0.0,0.33808440217279756,0.14553216838164512,0.0
3,1.4687157096341252,True,0.3333333333333333,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.547486033519553,0.0,0.33382202087237706,0.15432306598328296,0.0
3,1.8522930834442377,True,0.3333333333333333,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.553072625698324,0.0,0.3046026018543833,0.12508417550880085,0.0
3,1.3666949048638344,True,0.3333333333333333,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5083798882681564,0.0,0.30238762566093286,0.11346616725013042,0.0
2,0.294918823055923,False,0.3333333333333333,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
2,0.36380576249212027,False,0.3333333333333333,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
2,0.23848437145352364,False,0.3333333333333333,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
2,0.23149205651134253,False,0.3333333333333333,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
2,0.347623934969306,False,0.3333333333333333,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
3,0.5640954598784447,False,0.3333333333333333,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
3,0.6713616559281945,False,0.3333333333333333,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
3,0.6338003929704428,False,0.3333333333333333,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
3,0.6527315359562635,False,0.3333333333333333,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
3,0.49155684001743793,False,0.3333333333333333,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
2,0.013714645057916641,True,0.3333333333333333,project>errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.6033519553072626,0.0,0.2945810972611913,0.11559151038142049,0.0
2,0.0137080829590559,True,0.3333333333333333,project>errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.6536312849162011,0.0,0.37501039059328595,0.17633656326512423,0.0
2,0.013653209432959557,True,0.3333333333333333,project>errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.48044692737430167,0.0,0.30398985275600443,0.11014905907572933,0.0
2,0.013651695102453232,True,0.3333333333333333,project>errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5363128491620112,0.0,0.2559380610407842,0.07873197272429043,0.0
2,0.013738504610955715,True,0.3333333333333333,project>errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4581005586592179,0.0,0.2907857561920798,0.10418454095787406,0.0
3,0.017640486359596252,True,0.3333333333333333,project>errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.45251396648044695,0.0,0.38176756791962996,0.19199535420276734,0.0
3,0.017753466963768005,True,0.3333333333333333,project>errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.547486033519553,0.0,0.36028170644772917,0.16781229973635978,0.0
3,0.01755262352526188,True,0.3333333333333333,project>errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.441340782122905,0.0,0.3552941712533332,0.13711061551452136,0.0
3,0.017521684058010578,True,0.3333333333333333,project>errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.43575418994413406,0.0,0.34508269824292154,0.1248881310240278,0.0
3,0.01758294552564621,True,0.3333333333333333,project>errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5307262569832403,0.0,0.27706881567902186,0.09458559552431399,0.0
2,0.2551202289760113,True,0.3333333333333333,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.664804469273743,0.0,0.4682166332294913,0.23163894105809704,0.0
2,0.35958654154092073,True,0.3333333333333333,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4748603351955307,0.0,0.18859508771492478,0.04917905136549405,0.0
2,0.26873329654335976,True,0.3333333333333333,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.40782122905027934,0.0,0.36694499043427237,0.17153439766085857,0.0
2,0.3235117392614484,True,0.3333333333333333,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4692737430167598,0.0,0.38968952486958675,0.14879676868278185,0.0
2,0.3340902542695403,True,0.3333333333333333,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4245810055865922,0.0,0.30196640735950375,0.11046441166318162,0.0
3,0.596329852938652,True,0.3333333333333333,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.45251396648044695,0.0,0.33905715860490426,0.13996959883235946,0.0
3,0.4441058859229088,True,0.3333333333333333,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5865921787709497,0.0,0.3123477438495471,0.10820329046656094,0.0
3,0.5274555003270507,True,0.3333333333333333,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.6089385474860335,0.0,0.402241866632377,0.16956169365752483,0.0
3,0.44562811218202114,True,0.3333333333333333,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5698324022346368,0.0,0.4323493436168856,0.20162377758343497,0.0
3,0.46157293766736984,True,0.3333333333333333,project>error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5307262569832403,0.0,0.3621932959055316,0.11917385615981516,0.0
2,0.30173126235604286,True,0.3333333333333333,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.41899441340782123,0.0,0.36810319293207705,0.177068639369258,0.0
2,0.2552267936989665,True,0.3333333333333333,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.441340782122905,0.0,0.35544114651884207,0.15741536954279162,0.0
2,0.06536364741623402,True,0.3333333333333333,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.46368715083798884,0.0,0.27608813732027415,0.08594360902419426,0.0
2,0.32961176708340645,True,0.3333333333333333,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4581005586592179,0.0,0.38102205968172215,0.17993507655086713,0.0
2,0.295924412086606,True,0.3333333333333333,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5418994413407822,0.0,0.30003380097983806,0.10921769372256263,0.0
3,0.5951151363551617,True,0.3333333333333333,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5754189944134078,0.0,0.242459516585459,0.07117154041516473,0.0
3,0.738417387008667,True,0.3333333333333333,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5754189944134078,0.0,0.32997794354010446,0.13979264948423728,0.0
3,0.4901742208749056,True,0.3333333333333333,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.49162011173184356,0.0,0.3384551723962197,0.15056057336991135,0.0
3,0.37172005884349346,True,0.3333333333333333,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.329608938547486,0.0,0.3933547932697168,0.15173205963707165,0.0
3,0.5417065676301718,True,0.3333333333333333,project>differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.329608938547486,0.0,0.3410740680141584,0.11982301561014934,0.0
2,0.22686344105750322,False,0.4444444444444444,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
2,0.0137029392644763,True,0.4444444444444444,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5363128491620112,0.0,0.35869988497085764,0.15386480481657813,0.0
2,0.013761631213128567,True,0.4444444444444444,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5363128491620112,0.0,0.32718515244726254,0.1459476824817394,0.0
2,0.013782746158540249,True,0.4444444444444444,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4245810055865922,0.0,0.3683752569573943,0.15777591475047165,0.0
2,0.013715183362364769,True,0.4444444444444444,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5698324022346368,0.0,0.30419226375840974,0.09790020925868556,0.0
3,0.022042816504836082,True,0.4444444444444444,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.44692737430167595,0.0,0.34231033054701876,0.12622455577368244,0.0
3,0.0221027210354805,True,0.4444444444444444,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.48044692737430167,0.0,0.40710534887113276,0.16632052711256495,0.0
3,0.021887426264584064,True,0.4444444444444444,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4860335195530726,0.0,0.34963095638826486,0.16313016476105488,0.0
3,0.02215616311877966,True,0.4444444444444444,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.37988826815642457,0.0,0.40972921480408236,0.18851187693966867,0.0
3,0.02209876012057066,True,0.4444444444444444,errors,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.3743016759776536,0.0,0.34734910341376923,0.13553958511494352,0.0
2,1.868645804002881,True,0.4444444444444444,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4245810055865922,0.0,0.29988714819527235,0.12807207297355772,0.0
2,1.6103551723062992,True,0.4444444444444444,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.48044692737430167,0.0,0.25948142516260786,0.08127968433811215,0.0
2,1.391482195816934,True,0.4444444444444444,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.39106145251396646,0.0,0.2605145935230685,0.08499576224959443,0.0
2,1.763678421266377,True,0.4444444444444444,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.46368715083798884,0.0,0.3075858371157715,0.1215467162051859,0.0
2,0.8255849257111549,True,0.4444444444444444,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4972067039106145,0.0,0.22989878408408135,0.07035100846327418,0.0
3,3.956359915435314,True,0.4444444444444444,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4972067039106145,0.0,0.3130949139757921,0.11845738488163512,0.0
3,4.76028782967478,True,0.4444444444444444,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5754189944134078,0.0,0.3332981404716971,0.14049154982995649,0.0
3,3.4968426441773772,True,0.4444444444444444,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.46368715083798884,0.0,0.31477432953021023,0.14276047133531447,0.0
3,5.027536001056433,True,0.4444444444444444,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5698324022346368,0.0,0.35233385522180016,0.1331660063482808,0.0
3,2.3146125581115484,True,0.4444444444444444,error_sums,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4972067039106145,0.0,0.3753865373895769,0.18234515784318403,0.0
2,2.2498815413564444,True,0.4444444444444444,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4748603351955307,0.0,0.345238376492363,0.14428238872696184,0.0
2,1.4377380218356848,True,0.4444444444444444,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5083798882681564,0.0,0.2726340749552486,0.09555447346699193,0.0
2,1.2245946684852242,True,0.4444444444444444,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5363128491620112,0.0,0.3084387164429759,0.12791169700561214,0.0
2,2.2155507933348417,True,0.4444444444444444,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5251396648044693,0.0,0.30549791180529984,0.1305056326274341,0.0
2,1.5971730388700962,True,0.4444444444444444,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4860335195530726,0.0,0.3178089428032607,0.12117708407021908,0.0
3,2.901792206801474,True,0.4444444444444444,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5307262569832403,0.0,0.31656316011998337,0.1123191136313442,0.0
3,5.716810076497495,True,0.4444444444444444,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.41899441340782123,0.0,0.2343365340744621,0.07126407796767371,0.0
3,1.1447836384177208,True,0.4444444444444444,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5363128491620112,0.0,0.30590936166834565,0.13053792065462938,0.0
3,4.170250942930579,True,0.4444444444444444,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.4692737430167598,0.0,0.38005891552776,0.16917506379705596,0.0
3,7.648679253645241,True,0.4444444444444444,differences,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,0.5307262569832403,0.0,0.22074125049609644,0.06079011000767959,0.0
2,0.3752623964101076,False,0.4444444444444444,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
2,0.39131282083690166,False,0.4444444444444444,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
2,0.5853815376758575,False,0.4444444444444444,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
2,0.3640585131943226,False,0.4444444444444444,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
2,0.36850494518876076,False,0.4444444444444444,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
3,0.654136816971004,False,0.4444444444444444,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
3,0.6243197983130813,False,0.4444444444444444,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
3,0.5967603707686067,False,0.4444444444444444,constraints,180,/export/home/yasser/datasets/genius/nd/000180ItexvsCypressC/ItexvsCypress-C-prof1.xml,,0.0,,,0.0
